'duration','protocol_type','service','flag','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate','class'
0,0,1,24,9,208,1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,1,0,0.2,12,255,1,0,0.08,0.05,0,0,0,0
1,0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,18,0,0,1,1,0.14,0.05,0,255,18,0.07,0.05,0,0,0,0,1,1
1,0,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.12,0.1,0,0,0,0.99,1
1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1,0.15,0,0.85,1,0,1,0,255,1,0,0.98,0,0,0.13,0,0.87,1
1,0,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,1,1,0,0,0.09,0.06,0,255,10,0.04,0.06,0,0,1,1,0,0
1,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,16,0,0,1,1,0.12,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1
0,0,1,24,9,217,785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,448,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,0,1,24,9,250,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,215,255,1,0,0,0.01,0,0,0,0
1,0,1,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,1,1,0,0,0.09,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0
1,0,1,60,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,113,0.44,0.49,0,0,0.35,0.78,0.48,0
0,0,1,24,9,307,733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,11,1,1,0,0,0.06,0.09,0,255,11,0.04,0.1,0,0,1,1,0,0
0,0,1,20,9,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,89,20,0.02,0.08,0.02,0.1,0,0,0.03,0
0,0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
0,0,1,24,9,227,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0.21,0.21,0.79,0.79,1,0,0,255,255,1,0,0,0,0.04,0.04,0.68,0.68
1,0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,233,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,0,1,24,9,228,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,162,255,1,0,0.01,0.02,0,0,0,0
0,0,1,24,9,319,928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,61,0,0,0,0,1,0,0.03,75,255,1,0,0.01,0.02,0,0,0,0
1,0,0,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,233,1,0,1,1,0,0,0,0
0,0,1,20,9,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,122,10,0.08,0.02,0.08,0,0,0,0,0
1,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10,0,0,1,1,0.05,0.07,0,255,10,0.04,0.08,0,0,0,0,1,1
1,282,1,19,9,161,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,11,0.04,0.02,0,0,0.28,0,0.15,0
1,0,2,49,9,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0
0,0,1,24,9,242,691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.01,0,0,0,0
1,0,1,24,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0.07,0.07
0,0,1,24,9,224,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,80,255,1,0,0.01,0.03,0,0,0,0
0,0,1,24,9,315,462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.02,0,0,0,0
1,0,0,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,1,0,0,0,0
1,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,1,0,1,196,86,0.34,0.03,0.01,0.02,0,0,0.88,0.7
1,908,1,24,4,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.45,0.45
0,0,2,49,9,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.61,0.42,0,0,0,0.42,1
0,0,1,24,9,313,7177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,1,0,0.11,107,255,1,0,0.01,0.05,0,0,0,0
0,0,1,24,9,318,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,231,1,0,0.33,0.06,0,0,0,0
1,0,2,49,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0.04,0.42,0,255,1,0,0.56,0.99,0,0,0,0.01,0
1,0,0,15,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,320,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,0,1,24,9,217,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,255,1,0,0,0,0,0,0,0
0,0,2,12,9,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.22,255,241,0.95,0.01,0,0,0,0,0.04,0
0,0,1,24,9,271,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,233,1921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,57,0,0,0,0,1,0,0.04,235,255,1,0,0.01,0.01,0,0,0,0
1,4,1,47,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,214,0.84,0.02,0,0,0,0,0.04,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,7,0,0,1,1,0.03,0.06,0,255,7,0.03,0.07,0,0,0,0,1,1
0,0,1,20,9,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,81,4,0.05,0.2,0.05,0,0,0,0.04,0
1,0,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.97,0.96,0,0,0,0.96,1
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,15,0.03,0,0.97,1,0.05,0.06,0,255,15,0.06,0.07,0,0,0.04,0,0.96,1
1,0,1,20,9,0,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,9,1,0,1,0.22,0,0,0,0
0,0,1,24,9,220,1761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,206,255,1,0,0,0.02,0,0,0,0
1,0,2,49,9,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0.01,0,0,0,0,0
0,0,1,24,9,227,456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0
1,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,18,0,0,1,1,0.23,0.05,0,255,58,0.23,0.08,0.01,0,0,0,0.99,1
1,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,15,0,0,1,1,0.07,0.06,0,255,15,0.06,0.07,0,0,0,0,1,1
1,0,1,24,4,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0.5,0.5,1,0,0,255,253,0.99,0.01,0,0,0,0,0.07,0.07
0,0,1,24,9,291,7205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,146,255,1,0,0.01,0.02,0,0,0,0
0,731,1,60,9,718,22388,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,61,0.24,0.02,0,0,0.78,0.84,0.01,0.03
0,0,1,24,9,238,1135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,53,0,0,0,0,1,0,0.04,82,255,1,0,0.01,0.02,0,0,0,0
1,7356,1,60,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,232,0.91,0.02,0,0,0.33,0.37,0.1,0.05
0,0,1,24,9,258,584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0.2,8,255,1,0,0.12,0.04,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,15,0,0,1,1,0.15,0.07,0,255,15,0.06,0.05,0,0,0,0,1,1
0,0,1,24,9,298,37957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,1,0,0.15,41,41,1,0,0.02,0,0,0,0,0
1,4,1,47,9,27,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,210,0.82,0.02,0,0,0,0,0.04,0
0,0,1,54,9,871,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,65,0.25,0.03,0.01,0,0.24,0,0.02,0
0,0,2,12,9,46,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,323,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
0,0,1,24,9,209,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,0,0,1,1,0.03,0.07,0,255,3,0.01,0.06,0,0,0,0,1,1
0,0,1,24,9,208,1311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,20,251,1,0,0.05,0.05,0,0,0,0
0,0,1,20,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,62,18,0.18,0.06,0.18,0.11,0,0,0,0
1,0,1,60,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,135,0.53,0.43,0,0,0.42,0.79,0.42,0.01
0,0,1,24,9,162,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,63,255,1,0,0.02,0.05,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0.98,1,0.02,1,0,255,1,0,0.1,0,0,0.04,0,0.81,1
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,1,1,0,0,0.03,0.09,0,255,5,0.02,0.1,0,0,1,1,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,18,0,0,1,1,0.08,0.07,0,255,18,0.07,0.07,0,0,0,0,1,1
1,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,0,1,1,0,0.06,0,255,1,0,0.07,0,0,0,0,1,1
0,0,1,20,9,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,176,102,0.36,0.03,0.36,0.02,0,0,0.01,0
0,0,2,12,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
1,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.07,0,0,0,0,0.99,1
1,899,1,24,4,61504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.57,0.57
1,0,2,49,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0.06,0.19,0,40,1,0.03,0.35,0.22,0,0,0,0.08,0
0,0,1,24,9,224,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,60,0,0.02,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0
1,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,1,0.93,0.33,1,1,54,59,0.24,0.09,0.02,0.03,0,0,0.89,1
1,282,1,19,9,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,188,88,0.47,0.03,0.01,0,0,0,0,0
1,0,2,49,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0
1,0,1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,12,1,1,0,0,0.07,0.09,0,255,12,0.05,0.09,0,0,1,1,0,0
1,0,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,7,1,1,0,0,0.03,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0
1,4,1,47,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,136,0.53,0.02,0,0,0,0,0.17,0.02
1,0,2,49,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1,0,0,0,0,0.01,0.71,0,255,1,0,0.86,1,0,0,0,0,0
0,0,1,24,9,200,52020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,10,255,1,0,0.1,0.02,0,0,0,0
1,8056,1,60,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,74,0.29,0.03,0,0,0.01,0.03,0.11,0.18
0,0,2,12,9,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,210,0,0,0,0,1,0,0.01,255,224,0.88,0.01,0.01,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,1,0.03,0.97,0,44,1,0.02,0.82,0.8,0,0,0,0.8,1
1,1,1,54,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,162,0.64,0.13,0,0,0,0,0.35,0
0,0,1,24,9,293,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,47,0,0,0,0,1,0,0.04,255,255,1,0,0,0,0.01,0.01,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,11,0,0,1,1,0.11,0.07,0,255,11,0.04,0.06,0,0,0,0,1,1
1,282,1,19,9,158,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,39,0.15,0.03,0,0,0.31,0,0.02,0
0,0,1,24,9,204,1694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,245,255,1,0,0,0.01,0,0,0,0
0,0,1,4,9,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,4,0.07,0.14,0.07,0.5,0,0,0,0
1,1,1,60,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0.11,0,0.67,1,0,0.89,255,248,0.97,0.02,0,0,0.33,0.34,0.03,0.01
1,0,1,20,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,28,1,0,1,0.14,0,0,0,0
1,0,1,24,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,242,0.95,0.01,0,0,0,0,0.06,0.06
0,0,2,12,9,44,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
0,0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,7,0.04,0,0.96,1,0.03,0.06,0,255,6,0.02,0.07,0,0,0.04,0,0.96,1
0,0,1,24,9,348,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,90,255,1,0,0.01,0.06,0,0,0,0
1,0,2,49,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
0,0,1,24,9,256,19957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0.08,0,0,1,0,0.17,255,255,1,0,0,0,0.01,0.01,0,0
0,0,1,24,9,325,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0
1,2068,1,24,4,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.49,0.51
0,0,1,24,9,185,13406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,38,255,1,0,0.03,0.02,0,0,0,0
1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,1,0.05,0,0.95,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1
0,0,1,24,9,230,1412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,41,102,1,0,0.02,0.05,0,0,0,0
0,0,2,12,9,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,187,0,0,0,0,0.99,0.02,0.01,255,255,1,0,0,0,0,0,0,0
0,0,2,12,9,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,1,0,0.17,255,255,1,0,0.01,0,0,0,0,0
0,0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,175,174,0.99,0.01,0.01,0,0,0,0,0
0,0,1,24,9,235,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,66,255,1,0,0.02,0.04,0,0,0,0
1,2065,1,24,4,56504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.36,0.38
0,0,1,24,9,297,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,1,0,0.36,98,255,1,0,0.01,0.02,0,0,0,0
1,0,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.07,0,0,0,0,1,1
1,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0.01,0,0.99,1,0.03,0.06,0,255,2,0.01,0.06,0,0,0,0,0.87,1
1,0,1,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,8,0,0,1,1,0.07,0.07,0,255,8,0.03,0.06,0,0,0,0,1,1
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,18,0.33,0.94,0.67,0.06,0.06,0.06,0,255,18,0.07,0.06,0,0,0.38,0.94,0.62,0.06
1,0,0,15,9,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,222,222,1,0,1,0,0,0,0,0
0,1,1,54,9,10545,922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,9,0.04,0.02,0,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,11,0,0,1,1,0.05,0.06,0,255,11,0.04,0.06,0,0,0,0,1,1
0,0,1,24,9,223,1637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0
1,0,0,15,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,0,1,24,9,315,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,327,2762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,13,255,1,0,0.08,0.02,0,0,0,0
1,4,1,47,9,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30,31,1,0,0.03,0.06,0,0,0,0
1,0,0,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,139,1,0,1,1,0,0,0,0
0,0,1,24,9,327,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,234,255,1,0,0,0.01,0,0,0,0
0,0,1,24,9,307,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,45,255,1,0,0.02,0.01,0,0,0,0
0,0,2,12,9,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
0,0,1,24,9,227,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.44,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,306,1582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,213,255,1,0,0,0.02,0,0,0,0
1,0,1,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,5,1,1,0,0,0.04,0.11,0,255,5,0.02,0.1,0,0,1,1,0,0
0,0,1,24,9,150,13363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,172,1,0,1,0.06,0,0,0,0
1,805,1,24,4,75484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.23,0.23
0,0,1,24,9,312,631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
1,0,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,1,0.5,1,0,255,1,0,0.16,0.14,0,0,0,0.88,1
0,0,2,49,9,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0
1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,0,0,1,1,0.01,0.07,0,255,1,0,0.06,0,0,0,0,1,1
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,19,1,1,0,0,0.06,0.05,0,255,19,0.07,0.05,0,0,1,1,0,0
1,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0.89,0.5,1,0.89,105,84,0.32,0.05,0.01,0.02,0,0,0.9,0.7
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,1,1,0,0,1,0,0,255,255,1,0,0,0,0.76,0.76,0.21,0.21
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,15,0,0,1,1,0.06,0.06,0,255,15,0.06,0.06,0,0,0,0,1,1
1,0,1,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,4,0,0,1,1,0.03,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1
0,0,1,24,9,218,1025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,37,255,1,0,0.03,0.09,0,0,0,0
1,802,1,24,4,73024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.54,0.54
0,0,1,24,9,280,45743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,99,231,1,0,0.01,0.01,0,0,0,0
1,0,0,14,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,1,0,1,4,24,1,0,1,0.25,0,0,0,0
